customer_id,first_name,last_name,email,birth_date,gender,marital_status,income,credit_score,employment_status,education,state,zip_code,acquisition_date,risk_category
CUST003773,Michael,Le,amandamorales@example.org,1985-06-21,Male,Married,25000,680,Full-time,Bachelor's,AZ,96552,2024-08-02,Medium
CUST003774,Mackenzie,Williams,juanhardin@example.net,1960-08-27,Female,Married,25000,710,Part-time,Some College,FL,99917,2024-05-12,Low
CUST003775,James,Williams,vgriffin@example.com,1994-12-01,Female,Widowed,29493,779,Full-time,Bachelor's,MO,19097,2024-11-23,Low
CUST003776,Megan,Garza,cynthia50@example.org,1992-09-16,Male,Single,32025,639,Full-time,Master's,MA,74193,2021-04-21,High
CUST003777,Sara,Brown,matthewhaney@example.org,1976-09-24,Female,Married,44507,708,Self-employed,High School,CA,46946,2022-10-27,Medium
CUST003778,Benjamin,Anderson,evansmatthew@example.net,1956-01-24,Male,Single,40238,802,Full-time,Bachelor's,CA,24748,2020-07-08,Medium
CUST003779,Susan,Davis,matthewdyer@example.org,1987-03-20,Male,Married,39798,735,Full-time,Bachelor's,WA,61317,2023-12-17,Medium
CUST003780,Candace,Ingram,madisonchristensen@example.net,1994-01-04,Female,Married,58139,806,Full-time,Master's,TN,99910,2020-10-21,Low
CUST003781,Mark,Miller,rodriguezjohn@example.com,1991-08-25,Female,Single,95226,770,Full-time,Bachelor's,NC,76012,2020-09-17,Low
CUST003782,Anthony,Chaney,richardlopez@example.com,1957-12-04,Male,Married,28526,734,Part-time,Some College,WI,35129,2022-09-18,Low
CUST003783,Edward,Hamilton,zescobar@example.net,1963-02-19,Male,Married,28686,765,Full-time,Bachelor's,TN,45582,2024-06-01,Medium
CUST003784,Daniel,Williams,tyler83@example.net,2007-07-04,Male,Married,39443,737,Full-time,Some College,PA,94205,2023-06-04,High
CUST003785,Erica,Bailey,stephanie46@example.org,1958-04-09,Female,Single,106199,824,Student,Bachelor's,CO,79619,2024-06-03,Low
CUST003786,Madison,Garrett,mariomiller@example.net,1975-03-25,Male,Single,65152,739,Part-time,Bachelor's,MI,40404,2021-03-29,Low
CUST003787,Maurice,Howard,haleyhale@example.com,1989-02-04,Male,Married,48716,703,Part-time,Master's,MI,18289,2024-07-06,Low
CUST003788,Thomas,Stephens,perryjames@example.com,1977-05-12,Female,Widowed,77698,674,Full-time,Bachelor's,VA,33292,2023-08-16,Low
CUST003789,Paul,Cuevas,meghancontreras@example.com,1998-09-03,Male,Single,29003,723,Part-time,Bachelor's,OH,49594,2023-11-28,Medium
CUST003790,Sylvia,Ball,kathleenscott@example.org,1984-03-07,Male,Married,25000,784,Full-time,Bachelor's,VA,23281,2021-11-08,Low
CUST003791,Karen,Johnson,alicia87@example.com,1963-07-27,Female,Married,33165,675,Full-time,Bachelor's,GA,21444,2020-11-21,Medium
CUST003792,Alexis,Howell,colemanjim@example.net,2002-01-22,Female,Married,51006,747,Part-time,Some College,TN,57056,2023-06-28,High
CUST003793,John,Tyler,sandraharper@example.org,1981-01-08,Female,Single,41797,686,Full-time,High School,FL,57625,2024-12-11,Medium
CUST003794,Julie,Everett,matthew59@example.net,1990-04-08,Male,Single,34889,730,Full-time,Bachelor's,FL,71260,2023-04-22,High
CUST003795,Douglas,Nicholson,ralexander@example.org,1986-12-21,Male,Widowed,61400,710,Full-time,Bachelor's,NC,23208,2021-06-20,Medium
CUST003796,Stephanie,Lewis,mariaschmidt@example.net,1980-03-17,Male,Married,57119,801,Full-time,Bachelor's,FL,70046,2021-08-10,Medium
CUST003797,Susan,Parker,melissa14@example.net,1976-12-17,Female,Single,32252,825,Full-time,High School,MD,20457,2024-07-29,Low
CUST003798,Brian,Wood,richarddiaz@example.net,1988-12-07,Male,Married,25000,695,Part-time,High School,MD,19474,2020-09-13,Low
CUST003799,Angela,Floyd,danielscott@example.com,1976-06-28,Female,Single,53285,718,Full-time,Master's,MI,47924,2020-03-15,Medium
CUST003800,Katie,Alexander,nlopez@example.org,1988-07-18,Female,Married,28336,722,Part-time,High School,WI,14945,2025-06-25,Medium
CUST003801,Jennifer,Carter,goodmancourtney@example.org,1963-11-17,Other,Married,46254,797,Full-time,Master's,VA,11652,2024-04-16,Low
CUST003802,Adrienne,Mann,john95@example.org,1992-01-04,Female,Married,39002,707,Full-time,Master's,MI,11583,2020-07-13,Medium
CUST003803,Olivia,Jennings,elizabethrichards@example.com,1962-09-16,Male,Married,29312,763,Full-time,Bachelor's,VA,16059,2021-12-28,Medium
CUST003804,Erika,Rodriguez,russellfelicia@example.org,1990-04-06,Female,Married,25000,703,Unemployed,High School,NC,88731,2021-02-12,Low
CUST003805,Sharon,Jacobs,vberger@example.org,1991-08-31,Male,Married,25000,709,Full-time,Trade School,IL,59734,2024-05-20,Medium
CUST003806,Jason,Martin,wilkinsondonald@example.net,1986-08-11,Male,Married,64844,801,Full-time,Bachelor's,PA,11429,2023-01-29,Low
CUST003807,Julia,Simon,nperez@example.org,1978-02-01,Female,Married,35089,681,Full-time,Bachelor's,IL,21044,2020-12-28,Low
CUST003808,Corey,Pierce,ebradley@example.com,1962-03-24,Female,Divorced,56898,850,Unemployed,Doctorate,TX,58520,2024-10-29,Low
CUST003809,Jeffery,Stevens,bwilson@example.com,1957-09-22,Male,Single,30198,730,Retired,Bachelor's,MD,18445,2022-02-08,Medium
CUST003810,Annette,Fleming,psmith@example.com,1986-05-27,Female,Married,25000,698,Self-employed,Some College,AZ,45885,2022-08-01,Medium
CUST003811,Melissa,Yang,brooksjames@example.com,1979-09-25,Female,Married,25000,792,Full-time,Some College,MD,36436,2025-03-07,Low
CUST003812,Louis,Smith,adamparsons@example.com,1986-08-17,Male,Single,29681,740,Unemployed,Bachelor's,IL,97809,2022-03-29,Low
CUST003813,Lindsay,Sanchez,cpeters@example.org,2000-11-08,Female,Single,49608,654,Unemployed,Master's,WI,98120,2023-07-27,High
CUST003814,Shelby,Little,jacksonleslie@example.com,1992-02-09,Female,Married,35120,696,Self-employed,Master's,NY,59822,2022-08-29,Medium
CUST003815,Kathleen,Williams,nelsoncassandra@example.net,1983-07-13,Female,Married,25000,624,Full-time,Some College,CA,27464,2024-03-08,High
CUST003816,Joshua,Cohen,tshelton@example.net,1977-04-20,Female,Married,50646,762,Full-time,Master's,VA,09519,2020-05-05,Low
CUST003817,Amanda,Cummings,kristinaweaver@example.org,1983-06-18,Male,Married,25000,721,Part-time,Bachelor's,MA,06353,2020-12-13,Medium
CUST003818,Charles,Sanchez,seanjones@example.com,1966-01-06,Female,Single,25000,769,Full-time,High School,CO,13625,2023-09-09,Low
CUST003819,John,Campbell,garcialance@example.org,2002-03-23,Female,Single,41523,776,Part-time,Some College,PA,00883,2022-06-19,Medium
CUST003820,Corey,Nichols,michaelyoung@example.org,1970-09-18,Female,Married,64540,686,Full-time,Master's,VA,72613,2020-09-14,Medium
CUST003821,Jody,Jennings,keithemily@example.net,1956-04-20,Male,Divorced,71735,838,Part-time,Master's,TN,16433,2023-01-26,Low
CUST003822,Jennifer,Walsh,robertsmith@example.net,1984-06-29,Male,Single,27455,670,Self-employed,High School,CA,74601,2022-12-06,Medium
CUST003823,Erica,Frazier,vmooney@example.com,1982-08-01,Male,Married,52227,751,Full-time,Bachelor's,CO,79174,2021-06-21,Medium
CUST003824,Alexander,Curry,deborah67@example.org,1996-04-03,Male,Married,51477,699,Full-time,Some College,WA,06552,2022-01-13,Medium
CUST003825,Brad,Gomez,scottjennifer@example.org,1996-04-16,Male,Married,33607,739,Part-time,High School,NY,62614,2022-10-29,High
CUST003826,Robin,Bryant,jallen@example.com,1981-09-17,Female,Single,74258,815,Full-time,Bachelor's,MA,04116,2020-09-26,Low
CUST003827,Laura,Lambert,dalton37@example.org,1999-08-25,Male,Married,125651,750,Full-time,Doctorate,MA,69849,2021-07-05,Low
CUST003828,Nathan,Hubbard,deanlauren@example.com,2007-07-04,Male,Married,25000,613,Part-time,Some College,MD,47923,2025-06-04,High
CUST003829,Jordan,Cox,zthomas@example.com,1972-12-14,Male,Single,63131,719,Full-time,Bachelor's,IL,44859,2025-04-03,Medium
CUST003830,Perry,Wilson,shawnjimenez@example.org,1980-01-23,Female,Widowed,63325,807,Full-time,High School,MO,58066,2020-07-06,High
CUST003831,Sean,Cohen,wattsemma@example.net,1975-03-17,Male,Single,25000,705,Part-time,High School,WI,54931,2024-10-29,Low
CUST003832,Karen,Mathis,brendamorales@example.org,1994-05-04,Male,Single,32153,724,Unemployed,Some College,FL,97780,2021-10-07,Medium
CUST003833,Richard,Calderon,bstephens@example.com,1998-01-16,Female,Married,38230,687,Full-time,High School,CA,48139,2024-09-30,Low
CUST003834,Troy,Ellis,amychristian@example.com,1982-06-08,Female,Married,73362,760,Full-time,Bachelor's,GA,98469,2022-08-03,Low
CUST003835,Justin,Haney,jessicarobinson@example.net,1972-09-25,Male,Married,25000,720,Full-time,High School,MO,94530,2020-12-30,High
CUST003836,Kathleen,Roberts,tali@example.com,1980-11-06,Female,Single,158934,850,Full-time,Master's,NY,51747,2020-09-10,Low
CUST003837,Nina,Thompson,nharris@example.org,1985-09-06,Female,Married,81419,763,Self-employed,Bachelor's,NC,39410,2020-01-23,High
CUST003838,Stephanie,Rodriguez,gbutler@example.net,2001-01-23,Female,Single,25000,700,Full-time,High School,CO,39585,2021-11-24,Medium
CUST003839,Grant,Lambert,jacob83@example.org,1973-11-26,Male,Single,25000,793,Full-time,High School,TX,79270,2022-06-22,Low
CUST003840,Randy,Schmidt,aclark@example.com,1963-08-22,Male,Divorced,68995,801,Full-time,Master's,MD,63310,2021-07-28,Low
CUST003841,Anthony,Wright,nicholas96@example.net,1990-03-22,Male,Single,75925,700,Full-time,Bachelor's,IN,67415,2021-02-04,Low
CUST003842,Rachel,Mcintosh,nicholashansen@example.org,2005-02-16,Male,Married,101439,813,Part-time,Master's,WA,00892,2023-09-21,High
CUST003843,Anthony,Weaver,pvega@example.org,1963-09-03,Male,Married,45094,703,Full-time,Master's,FL,53134,2020-11-22,High
CUST003844,Jessica,Vaughn,cannonbarbara@example.org,1980-06-26,Male,Single,26528,744,Full-time,Bachelor's,GA,98388,2021-01-29,Low
CUST003845,Stephanie,Chan,stanleygary@example.org,1970-12-18,Male,Married,49926,794,Full-time,Master's,PA,50741,2025-02-21,High
CUST003846,Mark,Walker,williamsjoseph@example.com,1976-02-10,Female,Single,25000,737,Part-time,Some College,VA,97864,2023-01-21,Low
CUST003847,Sharon,Thomas,millershannon@example.org,1979-06-19,Male,Married,73579,702,Full-time,Master's,MI,67814,2021-10-04,High
CUST003848,Eric,Castillo,andrewherrera@example.com,1983-09-18,Male,Single,28747,805,Full-time,Trade School,PA,91795,2024-06-07,High
CUST003849,Brandy,Zhang,epearson@example.com,2007-07-04,Female,Married,27373,654,Full-time,High School,AZ,89255,2024-08-24,High
CUST003850,Shane,Salazar,marissa74@example.net,1971-09-06,Male,Single,37960,732,Full-time,Bachelor's,PA,81018,2021-02-16,Low
CUST003851,Shane,Burke,evan21@example.com,1974-03-02,Male,Married,67195,684,Full-time,Some College,PA,16785,2025-03-05,Medium
CUST003852,Daniel,Payne,agibbs@example.com,1957-11-07,Female,Married,108630,727,Retired,Bachelor's,GA,68236,2020-01-30,Low
CUST003853,Joan,Tran,cooleypatricia@example.org,1968-11-28,Female,Married,27976,789,Full-time,Master's,OH,57211,2023-10-03,Low
CUST003854,Chase,Lewis,richard31@example.com,1960-08-31,Female,Divorced,43779,846,Full-time,Doctorate,NY,26730,2022-10-27,Low
CUST003855,Maria,Jackson,xzavala@example.com,1969-12-01,Female,Divorced,25000,780,Full-time,High School,MD,59304,2020-08-14,Medium
CUST003856,Lisa,Garner,mgarcia@example.com,1984-06-08,Female,Divorced,40443,673,Part-time,Doctorate,NY,80297,2023-07-30,High
CUST003857,Robert,Freeman,davismary@example.org,1993-11-10,Male,Married,62221,768,Full-time,Bachelor's,IN,69386,2023-04-24,Medium
CUST003858,Melissa,Page,myerstiffany@example.org,1981-01-04,Female,Married,58591,737,Full-time,Doctorate,TX,91949,2025-01-30,Medium
CUST003859,Brandon,Gallagher,porterronald@example.com,1976-04-17,Female,Single,73027,768,Self-employed,Doctorate,OH,46121,2020-09-14,Medium
CUST003860,Jacob,Vega,dannywalker@example.net,1982-12-05,Male,Married,36644,717,Unemployed,Master's,VA,25990,2024-10-26,Low
CUST003861,Robert,Martinez,chaseaustin@example.net,1976-10-31,Male,Married,44920,732,Part-time,Trade School,OH,43679,2023-10-20,Medium
CUST003862,Joseph,Johnson,collinscarolyn@example.org,1993-07-12,Male,Single,53415,749,Self-employed,Master's,MA,32308,2020-04-04,High
CUST003863,Thomas,Martin,kara58@example.com,1983-05-13,Female,Married,25000,724,Full-time,Some College,PA,66498,2023-01-08,Low
CUST003864,Jeffrey,Neal,erinstark@example.net,1974-01-20,Male,Single,25000,633,Full-time,Bachelor's,IN,99919,2023-03-15,High
CUST003865,Mariah,Hernandez,yvette39@example.net,1951-10-12,Female,Married,50503,786,Self-employed,Master's,MA,20702,2025-01-06,Low
CUST003866,Dustin,Morris,daniel41@example.net,1999-04-30,Female,Married,30248,734,Full-time,Trade School,IL,92325,2020-03-23,Medium
CUST003867,Jodi,Morris,sotomegan@example.com,1968-11-05,Female,Married,53500,742,Full-time,Trade School,CA,65189,2020-01-19,Medium
CUST003868,Mikayla,Villanueva,fuentesvictoria@example.net,1970-04-22,Female,Divorced,44477,715,Full-time,Bachelor's,GA,25125,2021-09-12,Medium
CUST003869,Richard,Johnson,mhall@example.com,1973-04-15,Female,Single,65157,783,Full-time,Trade School,FL,47425,2024-03-12,Low
CUST003870,Jonathan,Summers,lucas15@example.com,1991-01-21,Female,Single,60493,762,Full-time,Master's,MD,29025,2023-01-07,Medium
CUST003871,Kimberly,Morrison,jacobsonlaurie@example.net,1986-10-18,Female,Divorced,46657,646,Self-employed,Bachelor's,MI,52922,2020-03-30,High
CUST003872,Adrienne,Doyle,curtisroy@example.net,1972-09-03,Female,Married,48481,812,Full-time,Master's,CA,40589,2023-06-20,Low
CUST003873,Michael,Kramer,rtaylor@example.net,1993-07-10,Female,Married,63808,735,Part-time,High School,MD,04709,2021-06-21,Medium
CUST003874,Anna,Curry,jacquelinemurray@example.net,1993-04-03,Male,Married,52385,707,Full-time,Bachelor's,MI,25166,2020-12-17,High
CUST003875,Mark,Bautista,barneswilliam@example.org,1963-02-24,Male,Married,78340,788,Self-employed,Bachelor's,PA,27527,2020-08-29,Medium
CUST003876,Jason,Howell,sarahchavez@example.com,1986-11-21,Female,Single,45483,756,Full-time,Bachelor's,WI,91256,2024-12-21,Low
CUST003877,Derek,Mendoza,jasminevillegas@example.net,1995-06-26,Female,Married,25000,737,Full-time,Bachelor's,WI,24127,2025-02-28,Low
CUST003878,Kevin,Santos,jessicalandry@example.org,1957-04-03,Female,Widowed,52238,783,Retired,Some College,GA,90723,2022-12-27,Medium
CUST003879,Christina,Suarez,lisabrown@example.net,1989-06-30,Male,Single,41217,615,Full-time,High School,NC,32696,2025-05-01,High
CUST003880,Jack,Young,kyle01@example.net,1974-05-09,Male,Single,96845,850,Full-time,Master's,TN,13592,2020-12-29,Low
CUST003881,Deborah,Collins,gary84@example.org,1983-12-18,Female,Married,25000,720,Full-time,Bachelor's,MA,88240,2025-03-04,Low
CUST003882,Tracie,Johnson,john50@example.net,1994-11-21,Male,Married,25275,649,Full-time,Trade School,TX,79265,2025-03-17,High
CUST003883,Kyle,Jenkins,wilsonjill@example.com,1967-04-23,Other,Single,77562,801,Self-employed,Bachelor's,FL,86663,2022-09-11,Low
CUST003884,Cameron,Rogers,alan94@example.org,1957-11-01,Female,Single,46118,781,Retired,Bachelor's,CO,40992,2023-12-05,Low
CUST003885,Troy,Lee,merritttaylor@example.com,1995-09-14,Female,Married,65017,631,Part-time,Master's,GA,41270,2023-02-04,Medium
CUST003886,Mariah,Anderson,veronica90@example.net,2005-12-27,Female,Married,34257,683,Part-time,Master's,PA,23973,2023-06-22,Low
CUST003887,Paul,Jones,johnsonjames@example.com,1979-09-04,Other,Married,25000,697,Part-time,Some College,AZ,42381,2024-09-06,Medium
CUST003888,Christina,White,austinfrye@example.org,1969-10-10,Female,Married,43443,667,Part-time,Some College,TN,63452,2023-06-14,Medium
CUST003889,Patrick,James,xgreene@example.org,1983-06-09,Male,Married,50946,812,Full-time,Bachelor's,GA,75192,2020-05-27,Low
CUST003890,Michael,Hall,qdavis@example.org,1979-12-20,Male,Married,33808,739,Full-time,Bachelor's,AZ,09076,2023-04-10,Low
CUST003891,Colleen,Weaver,chelseasmith@example.net,1947-05-21,Male,Married,40150,773,Retired,Master's,VA,30712,2022-11-24,High
CUST003892,Krista,Torres,desiree24@example.org,2007-07-04,Male,Divorced,39132,627,Self-employed,Doctorate,WA,50117,2022-09-11,High
CUST003893,Roger,Thompson,josephlee@example.com,1993-04-03,Female,Single,63294,701,Full-time,Bachelor's,TX,88915,2023-08-22,High
CUST003894,Zachary,Munoz,jonathankennedy@example.org,1973-11-20,Male,Married,39768,850,Full-time,Master's,MO,97176,2021-03-12,Low
CUST003895,Alison,Graham,jessica86@example.com,1980-04-22,Male,Married,29312,800,Full-time,High School,GA,38245,2022-02-01,Low
CUST003896,Gregory,Wright,patrickoliver@example.org,1978-11-22,Male,Widowed,48454,722,Self-employed,Doctorate,OH,73178,2024-08-25,High
CUST003897,Mark,Smith,james09@example.com,1989-01-03,Female,Divorced,25000,589,Full-time,Master's,CO,21877,2020-02-03,Medium
CUST003898,Terri,Phelps,chelsea70@example.org,1964-10-01,Male,Widowed,29166,791,Self-employed,Bachelor's,CO,75122,2020-09-27,Medium
CUST003899,Ronald,Strong,ncampbell@example.com,1975-02-12,Male,Married,86029,739,Self-employed,Bachelor's,OH,79267,2022-01-29,High
CUST003900,Cody,Atkins,qmurphy@example.com,1977-12-01,Female,Married,25000,767,Full-time,Bachelor's,FL,16832,2021-09-09,Low
CUST003901,Leah,Mills,johnsonbrittany@example.net,1980-10-02,Male,Divorced,25000,754,Full-time,Bachelor's,GA,45094,2021-08-31,Low
CUST003902,Joshua,Pierce,rlewis@example.com,1988-07-10,Male,Single,78917,745,Full-time,Some College,TX,97438,2022-03-01,High
CUST003903,Jessica,Newman,bblack@example.com,1992-09-13,Male,Married,40234,728,Full-time,Bachelor's,IL,59479,2025-06-08,Medium
CUST003904,Brianna,Carr,stephen61@example.com,1967-02-15,Male,Single,60557,770,Full-time,Bachelor's,FL,92288,2022-08-11,Low
CUST003905,Melissa,Day,fsilva@example.com,1990-08-25,Female,Divorced,25000,628,Full-time,Some College,MO,81926,2022-01-09,High
CUST003906,Scott,Miller,richmondjason@example.net,2000-12-27,Female,Married,25621,601,Part-time,High School,TN,34672,2022-08-10,High
CUST003907,Laura,Tapia,zgarcia@example.com,1991-05-12,Female,Single,28560,678,Full-time,High School,TX,47489,2023-05-15,Low
CUST003908,Robert,Luna,delgadochase@example.net,1977-03-16,Female,Single,61310,806,Full-time,Master's,CA,66716,2023-12-10,Low
CUST003909,Robert,Smith,cruzeileen@example.com,1972-08-24,Female,Married,49305,784,Self-employed,Bachelor's,MI,74291,2020-11-04,Low
CUST003910,Olivia,Vega,justinclark@example.com,1982-08-15,Female,Single,25000,770,Full-time,Some College,WA,80546,2022-07-07,Low
CUST003911,Paige,Lucero,andrew45@example.org,2007-07-04,Female,Married,37975,664,Unemployed,Bachelor's,CA,85135,2020-10-20,Medium
CUST003912,Matthew,Ortiz,toddcollins@example.org,2007-07-04,Male,Single,86741,791,Full-time,Master's,NY,93815,2025-04-12,Medium
CUST003913,Kara,Baker,laurahamilton@example.com,1981-04-24,Other,Single,33583,673,Full-time,High School,FL,92645,2024-11-14,Medium
CUST003914,Amanda,Jackson,laurie14@example.org,1980-08-15,Male,Married,64797,727,Part-time,Doctorate,MD,17547,2025-03-03,Low
CUST003915,Mark,Baird,ambersavage@example.com,1994-07-27,Female,Single,57352,681,Full-time,Master's,VA,56577,2022-03-03,Medium
CUST003916,Julie,Campos,willie16@example.org,1991-08-09,Male,Married,29028,662,Full-time,Bachelor's,IN,68304,2020-10-29,Medium
CUST003917,Deborah,Berry,dvillarreal@example.net,1940-07-03,Male,Single,68305,778,Retired,Bachelor's,WI,51011,2021-02-15,Low
CUST003918,James,Hunt,andrewlarsen@example.org,1998-07-21,Male,Single,25000,633,Student,Some College,GA,10916,2025-03-09,Medium
CUST003919,Melissa,Thomas,fburke@example.net,1998-04-28,Male,Married,42986,614,Part-time,Bachelor's,AZ,85504,2023-11-30,Medium
CUST003920,Jared,Malone,dylan77@example.com,1951-05-21,Female,Married,29075,790,Retired,High School,TX,69206,2025-04-04,Medium
CUST003921,Nicholas,Wells,paulperry@example.org,1998-10-01,Female,Single,88985,750,Self-employed,Bachelor's,WA,25968,2022-03-16,Low
